query,video_id,query_date,sentiment
уенсдей 3 серия,video_29198825,2023-11-03 18:00:00,uselessly
сердца клавы коки,video_33099221,2023-11-03 18:00:00,uselessly
след,video_33630808,2023-11-03 18:00:00,uselessly
наше дело ,video_22845340,2023-11-03 18:00:00,could_be_better
экстратакси,video_22845358,2023-11-03 18:00:00,useful
тел лассо,video_24770524,2023-11-03 18:00:00,could_be_better
делегированный синдром мюнхгаузена,video_23136763,2023-11-03 18:00:00,uselessly
голос акмаль,video_23137705,2023-11-03 18:00:00,uselessly
оппенгеймер,video_9578725,2023-11-03 18:00:00,useful
чернобль зона отчуждения 2 сезон,video_26454142,2023-11-03 18:00:00,uselessly
лолита. мужское / женское. выпуск от 06.12.2017,video_26454175,2023-11-03 18:00:00,useful
анна маслова ходьба босиком: чем полезна?,video_28262215,2023-11-03 18:00:00,uselessly
stand up,video_19129822,2023-11-03 18:00:00,useful
гравити фолз 1 сезон 14 серия,video_33631092,2023-11-03 18:00:00,could_be_better
экстрасенсы ,video_17720582,2023-11-03 18:00:00,could_be_better
семченко,video_3124817,2023-11-03 18:00:00,сlickbait
сергей михеев,video_31480867,2023-11-03 18:00:00,could_be_better
 двое на миллион,video_23140187,2023-11-03 18:00:00,uselessly
hype realiti,video_24770882,2023-11-03 18:00:00,uselessly
баграт казарян,video_23140511,2023-11-03 18:00:00,uselessly
сердце клавы 5 выпуск,video_24020339,2023-11-03 18:00:00,uselessly
выжить в дубае все серии подряд,video_25330095,2023-11-03 18:00:00,uselessly
новая жизнь. leilazakirovna,video_28262646,2023-11-03 18:00:00,uselessly
конфетка,video_9873907,2023-11-03 18:00:00,uselessly
это рэп,video_16532799,2023-11-03 18:00:00,could_be_better
rutub,video_34016712,2023-11-03 18:00:00,could_be_better
новые звезды в арфике,video_9875047,2023-11-03 18:00:00,uselessly
звезды в дубае,video_28998146,2023-11-03 18:00:00,uselessly
муское енское,video_26454408,2023-11-03 18:00:00,useful
казань. соболевские номера.,video_33631273,2023-11-03 18:00:00,could_be_better
новые звезды в арфике,video_34016791,2023-11-03 18:00:00,uselessly
в дубае  жж,video_14235579,2023-11-03 18:00:00,could_be_better
нестандартная ориентация в ссср /бисексуалы /геи /кино /актеры,video_23441094,2023-11-03 18:00:00,uselessly
день тв,video_14236358,2023-11-03 18:00:00,uselessly
если сильно полюбишь,video_25265639,2023-11-03 18:00:00,uselessly
иваньково,video_10165897,2023-11-03 18:00:00,uselessly
универ новая общага 75 серия,video_10599993,2023-11-03 18:00:00,useful
новые звезды в арфике,video_10168513,2023-11-03 18:00:00,сlickbait
крошка ева,video_32276117,2023-11-03 18:00:00,uselessly
свободный бракоткрыоткр,video_28556427,2023-11-03 18:00:00,uselessly
корабль в пусан,video_25631862,2023-11-03 18:00:00,uselessly
мужское женское,video_28556532,2023-11-03 18:00:00,could_be_better
наука с рутубиком съедобный ежик,video_33631486,2023-11-03 18:00:00,uselessly
обзор матчей,video_9113990,2023-11-03 18:00:00,exact
битва сильнейших экстрасенсов 2023 смотреть | экстрасенсы битва сильнейших 35,video_24322062,2023-11-03 18:00:00,сlickbait
relax music,video_25339223,2023-11-03 18:00:00,useful
выжить в дубае 1 выпуск12,video_25633503,2023-11-03 18:00:00,could_be_better
выжить в дубае 8,video_25633503,2023-11-03 18:00:00,сlickbait
битва сильнейших,video_10462433,2023-11-03 18:00:00,uselessly
жорик вартанов,video_23742707,2023-11-03 18:00:00,uselessly
уральские пельмени драка дракв рактеате,video_10762138,2023-11-03 18:00:00,could_be_better
papasha_live создаем 3d игрушку из слайма,video_28557368,2023-11-03 18:00:00,could_be_better
олень олег,video_33631720,2023-11-03 18:00:00,uselessly
голос акмаль,video_32463836,2023-11-03 18:00:00,uselessly
семченко: я стал врагом для киева за то,video_23745828,2023-11-03 18:00:00,uselessly
следствие вели с леонидом ,video_12465105,2023-11-03 18:00:00,useful
клава кока 2 серия,video_24322934,2023-11-03 18:00:00,could_be_better
экстрасенсы выпуск9,video_596823,2023-11-03 18:00:00,useful
голос уже не дети 2 выпуск,video_24037495,2023-11-03 18:00:00,useful
после 5фиь,video_28712064,2023-11-03 18:00:00,uselessly
вечер с владимиром соловьевым,video_28712065,2023-11-03 18:00:00,uselessly
как сделать автодиффузор? аромадиффузор.,video_25935351,2023-11-03 18:00:00,useful
новые звёзды в африке 2сезон,video_11074434,2023-11-03 18:00:00,exact
vyjit v dubae,video_25935893,2023-11-03 18:00:00,exact
градус тв,video_24039062,2023-11-03 18:00:00,uselessly
драйбрашинг. массаж сухой щеткой от целлюлита,video_29468669,2023-11-03 18:00:00,could_be_better
ruskek,video_25065443,2023-11-03 18:00:00,uselessly
упругие ягодицы/силовая тренировка на низ тела,video_28558923,2023-11-03 18:00:00,could_be_better
мини-обзор фильма «подземелья и драконы: честь среди воров» | sudarikova kate,video_25266641,2023-11-03 18:00:00,uselessly
душегуб следствие вели,video_12420124,2023-11-03 18:00:00,useful
" \\""""какой сегодня день?\\"""" \\""""гавр\\",video_25065619,2023-11-03 18:00:00,uselessly
туз фортнайт,video_24340168,2023-11-03 18:00:00,useful
женский стендап,video_15572967,2023-11-03 18:00:00,exact
орехов виталий,video_25883478,2023-11-03 18:00:00,could_be_better
hype reality,video_11666707,2023-11-03 18:00:00,uselessly
мачт тв,video_24341497,2023-11-03 18:00:00,uselessly
фарсаж,video_24342002,2023-11-03 18:00:00,uselessly
мужское женское 2020,video_26757077,2023-11-03 18:00:00,exact
однажды в россии,video_15572972,2023-11-03 18:00:00,useful
наследники и самозванцы,video_24343082,2023-11-03 18:00:00,could_be_better
экстрасенсы ведут расследование,video_7647340,2023-11-03 18:00:00,сlickbait
битва сильнейших,video_11959189,2023-11-03 18:00:00,uselessly
экстрасенсы битва сильнейших,video_11959189,2023-11-03 18:00:00,uselessly
«поликлиника» даже не смей,video_7408687,2023-11-03 18:00:00,uselessly
куриные крылышки с соусом терияки.,video_24641868,2023-11-03 18:00:00,useful
иван абрамов,video_21213311,2023-11-03 18:00:00,uselessly
ищенко,video_24643549,2023-11-03 18:00:00,uselessly
выжить в дубае 3выпуск,video_26236290,2023-11-03 18:00:00,could_be_better
выжить в дубае 5 выпуск,video_26236290,2023-11-03 18:00:00,сlickbait
анна маслова ,video_7647368,2023-11-03 18:00:00,uselessly
битва сильнейших экстрасенсов ,video_25642289,2023-11-03 18:00:00,сlickbait
спецвыпуск битва сильнейших,video_25642289,2023-11-03 18:00:00,useful
почему ушла в минус на озон?,video_15118686,2023-11-03 18:00:00,uselessly
камеди клаб ,video_7628393,2023-11-03 18:00:00,useful
чадо из ада 2 сезон 5 серия,video_28712762,2023-11-03 18:00:00,could_be_better
райан гослинг,video_15119400,2023-11-03 18:00:00,uselessly
пацанки 7 сезон,video_27632446,2023-11-03 18:00:00,useful
битва ,video_32346879,2023-11-03 18:00:00,useful
пятница,video_24523604,2023-11-03 18:00:00,useful
анна маслова домашний оберег!,video_12260743,2023-11-03 18:00:00,uselessly
дождь для сна,video_29469399,2023-11-03 18:00:00,useful
камеди клаб нато,video_24941604,2023-11-03 18:00:00,useful
экстрасенсы. битва сильнейших — 6 выпуск 06.05.2023.экстрасенсы. битва сильнейших,video_24625572,2023-11-03 18:00:00,useful
кунг фу жеребец,video_3783833,2023-11-03 18:00:00,could_be_better
блондинка в законе,video_33305758,2023-11-03 18:00:00,uselessly
экстрасенсы ,video_7914593,2023-11-03 18:00:00,useful
тупичек гоблина,video_29004205,2023-11-03 18:00:00,useful
звезды в африке 3 сезон,video_25368074,2023-11-03 18:00:00,uselessly
камеди клаб нато,video_32346892,2023-11-03 18:00:00,could_be_better
уральские пельмени,video_15122371,2023-11-03 18:00:00,could_be_better
шоу воли,video_25224523,2023-11-03 18:00:00,useful
экстрасенсы ведут расследование,video_6735175,2023-11-03 18:00:00,exact
лучшие,video_33305898,2023-11-03 18:00:00,useful
заморозок,video_5276996,2023-11-03 18:00:00,uselessly
лига городов тнт,video_24945763,2023-11-03 18:00:00,could_be_better
убийства в одном здании,video_6351047,2023-11-03 18:00:00,uselessly
главные вопросы сексологу / оргазмы/ нормы /полигамия,video_28713144,2023-11-03 18:00:00,could_be_better
реанимация,video_26540201,2023-11-03 18:00:00,useful
радислав гандапас,video_25238505,2023-11-03 18:00:00,useful
женский стендап 2 сезо,video_33823463,2023-11-03 18:00:00,could_be_better
скетч-шоу vellissimoo «тайная комната»,video_13143922,2023-11-03 18:00:00,uselessly
четыре свадьбы,video_25240147,2023-11-03 18:00:00,could_be_better
хайп реалити,video_32276397,2023-11-03 18:00:00,uselessly
экстрасенсы. битва сильнейших — 6 выпуск 06.05.2023.экстрасенсы. битва сильнейших,video_15418436,2023-11-03 18:00:00,сlickbait
квартиры,video_26840296,2023-11-03 18:00:00,could_be_better
женский стендап 2 сезо,video_1377573,2023-11-03 18:00:00,uselessly
туры,video_15419828,2023-11-03 18:00:00,useful
пацанки 2 серия ,video_27091805,2023-11-03 18:00:00,useful
сила веры! анна маслова,video_33306269,2023-11-03 18:00:00,uselessly
«игра» на тнт вернулась / масляков уходит из квн,video_16328269,2023-11-03 18:00:00,uselessly
скетч-шоу vellissimoo «вырастил лимон»,video_25368761,2023-11-03 18:00:00,could_be_better
дмитрий пучков,video_25541924,2023-11-03 18:00:00,uselessly
мегащенки,video_25541949,2023-11-03 18:00:00,uselessly
битва экстрасенсов 23 сезон,video_10037190,2023-11-03 18:00:00,could_be_better
скетч-шоу vellissimoo «тайная комната»,video_15421114,2023-11-03 18:00:00,uselessly
fitness_online пресс за 5 минут,video_25542909,2023-11-03 18:00:00,uselessly
куплинов,video_13440585,2023-11-03 18:00:00,useful
папины дочки новые,video_13653018,2023-11-03 18:00:00,uselessly
пацанки,video_34009317,2023-11-03 18:00:00,exact
веселые пузырики!,video_13734788,2023-11-03 18:00:00,uselessly
сердце клавы 1 сезон 3 серия,video_13735008,2023-11-03 18:00:00,useful
сердце клавы 5,video_13735008,2023-11-03 18:00:00,useful
португалия марокко,video_34194090,2023-11-03 18:00:00,uselessly
новые звезды в арфике,video_8828344,2023-11-03 18:00:00,uselessly
рубин  спартак,video_8848546,2023-11-03 18:00:00,uselessly
игра в кальмар,video_25568679,2023-11-03 18:00:00,could_be_better
рассказы о суконке,video_25547226,2023-11-03 18:00:00,uselessly
ходаренок ,video_25369167,2023-11-03 18:00:00,uselessly
лига городов тнт,video_25844951,2023-11-03 18:00:00,uselessly
мужское,video_25225500,2023-11-03 18:00:00,сlickbait
мужское ,video_25225500,2023-11-03 18:00:00,сlickbait
камеди клаб карибидис скороход,video_32706542,2023-11-03 18:00:00,useful
туман чемист,video_29273053,2023-11-03 18:00:00,uselessly
камеди вумен,video_25846606,2023-11-03 18:00:00,uselessly
debauchery food стейк раунд,video_24924085,2023-11-03 18:00:00,uselessly
пономарь андрей,video_25846994,2023-11-03 18:00:00,uselessly
казанова сериал 2020,video_27144464,2023-11-03 18:00:00,uselessly
гравити фолз 1 сезон 14 серия,video_24924222,2023-11-03 18:00:00,useful
ruskek,video_34159217,2023-11-03 18:00:00,useful
виктория райдос ,video_14037060,2023-11-03 18:00:00,uselessly
крошка ева,video_27145313,2023-11-03 18:00:00,uselessly
lebedev ,video_29732912,2023-11-03 18:00:00,uselessly
физикальное обследование ,video_29108026,2023-11-03 18:00:00,useful
сваты   7 серия ,video_14335857,2023-11-03 18:00:00,uselessly
мужское женское 2022 ноябрь,video_25945532,2023-11-03 18:00:00,uselessly
не стриги ногти пока не посмотришь это видео,video_29108145,2023-11-03 18:00:00,uselessly
лего,video_27146589,2023-11-03 18:00:00,useful
нестандартная ориентация в ссср /бисексуалы /геи /кино /актеры,video_21213418,2023-11-03 18:00:00,uselessly
ветрел пабг,video_34009794,2023-11-03 18:00:00,could_be_better
debauchery food стейк раунд,video_28999151,2023-11-03 18:00:00,could_be_better
песни мэлоиюзтка,video_26148712,2023-11-03 18:00:00,uselessly
поднялся на эльбрус?! ? путешествие по приэльбрусью | часть 2,video_16012289,2023-11-03 18:00:00,could_be_better
метод,video_28994107,2023-11-03 18:00:00,useful
greyzone,video_16012441,2023-11-03 18:00:00,useful
съедобный ежик! наука с рутубиком,video_26149295,2023-11-03 18:00:00,uselessly
пп пицца на сковороде,video_12609781,2023-11-03 18:00:00,useful
билеты,video_16013515,2023-11-03 18:00:00,useful
затаранил советский танкоуничтожитель су-100,video_26151508,2023-11-03 18:00:00,could_be_better
выжить в дубаи,video_16014101,2023-11-03 18:00:00,uselessly
нтв,video_14628543,2023-11-03 18:00:00,exact
выжить в дубаи ,video_16014258,2023-11-03 18:00:00,uselessly
цска ахмат,video_26152730,2023-11-03 18:00:00,uselessly
гоблин пучков,video_14629826,2023-11-03 18:00:00,uselessly
саша капустина,video_10037253,2023-11-03 18:00:00,uselessly
debauchery food салат из огурцов по немецки,video_27438398,2023-11-03 18:00:00,useful
иванько,video_29274897,2023-11-03 18:00:00,could_be_better
битва экстрасенсовшепс,video_26448324,2023-11-03 18:00:00,could_be_better
жизнь по вызову 2 серия,video_30982966,2023-11-03 18:00:00,uselessly
4 свадь,video_26448944,2023-11-03 18:00:00,uselessly
есть тема матч тв ,video_28999297,2023-11-03 18:00:00,uselessly
мини-обзор фильма «подземелья и драконы: честь среди воров» | sudarikova kate,video_24925751,2023-11-03 18:00:00,could_be_better
nx,video_15217345,2023-11-03 18:00:00,could_be_better
сила украшений!,video_27736449,2023-11-03 18:00:00,uselessly
вэлл,video_26450095,2023-11-03 18:00:00,uselessly
музыка туры,video_25671630,2023-11-03 18:00:00,uselessly
серия 3 сезон мандалорец,video_25946133,2023-11-03 18:00:00,could_be_better
мужское женское,video_15218404,2023-11-03 18:00:00,сlickbait
обзор спартак балтика,video_27091878,2023-11-03 18:00:00,could_be_better
тест на совместимость | broshki | 1 часть,video_26451102,2023-11-03 18:00:00,uselessly
битва экстрасенсо,video_12609887,2023-11-03 18:00:00,useful
битва экстрасенсов 21 сезон,video_12609887,2023-11-03 18:00:00,useful
фильмы про приключения 2023 | подборка | sudarikova kate,video_26452448,2023-11-03 18:00:00,uselessly
скетч-шоу vellissimoo «послушай 4:20»,video_25221721,2023-11-03 18:00:00,useful
открытый микрофон 6 сезон 2 выпуск,video_24513280,2023-11-03 18:00:00,uselessly
выжить в дуб,video_25946333,2023-11-03 18:00:00,uselessly
comedy club,video_30982986,2023-11-03 18:00:00,useful
зенит спартак 2006 ,video_306744,2023-11-03 18:00:00,could_be_better
яна кошкина,video_29377418,2023-11-03 18:00:00,uselessly
наука с рутубиком съедобный ежик,video_28994828,2023-11-03 18:00:00,uselessly
скетч-шоу vellissimoo «юбилей гарри»,video_19129922,2023-11-03 18:00:00,uselessly
hiiki omori,video_15520094,2023-11-03 18:00:00,uselessly
саня во,video_15876097,2023-11-03 18:00:00,uselessly
обзоры матчей,video_7914671,2023-11-03 18:00:00,could_be_better
метод,video_26332054,2023-11-03 18:00:00,uselessly
сериалы,video_30428406,2023-11-03 18:00:00,could_be_better
выжить в дубае 8 выпуск,video_25570288,2023-11-03 18:00:00,uselessly
debauchery food жареная кефаль,video_16317567,2023-11-03 18:00:00,could_be_better
голосование битва сильнейших,video_25528659,2023-11-03 18:00:00,useful
экстрасенсы битва сильнейших 19 сезон 12 серия,video_25528659,2023-11-03 18:00:00,useful
битва сильнейших 15 выпуск,video_27358473,2023-11-03 18:00:00,uselessly
debauchery food стейк модена,video_25672102,2023-11-03 18:00:00,uselessly
лисички с картошкой в казане,video_25222337,2023-11-03 18:00:00,could_be_better
рим с климусом скарабеусом s02e06,video_7647655,2023-11-03 18:00:00,uselessly
след 5 сезон,video_28037524,2023-11-03 18:00:00,сlickbait
душегуб следствие вели,video_4741379,2023-11-03 18:00:00,useful
черный список,video_26244111,2023-11-03 18:00:00,useful
улица щапова,video_16604600,2023-11-03 18:00:00,uselessly
богиня,video_16604609,2023-11-03 18:00:00,could_be_better
богиня ,video_16604609,2023-11-03 18:00:00,useful
лесник сериал,video_28038009,2023-11-03 18:00:00,uselessly
 двое на миллион,video_6212860,2023-11-03 18:00:00,uselessly
ну вот как с такими можно играть,video_28038326,2023-11-03 18:00:00,uselessly
обзор м,video_28038375,2023-11-03 18:00:00,uselessly
опенгеймер,video_28039159,2023-11-03 18:00:00,could_be_better
наше дело ,video_22417867,2023-11-03 18:00:00,useful
веселые пузырики! наука с рутубиком,video_16115419,2023-11-03 18:00:00,could_be_better
цельнозор,video_28039604,2023-11-03 18:00:00,uselessly
се,video_33708971,2023-11-03 18:00:00,uselessly
совпадение комнат,video_8848638,2023-11-03 18:00:00,uselessly
следствие вели приговоренные,video_5277139,2023-11-03 18:00:00,useful
храм-памятник на реке казанка,video_16606613,2023-11-03 18:00:00,uselessly
зим,video_28040769,2023-11-03 18:00:00,uselessly
изолента live,video_25830768,2023-11-03 18:00:00,useful
осваиваю поставку на ozon,video_28040900,2023-11-03 18:00:00,useful
гурам амарян мужской этикет,video_16413304,2023-11-03 18:00:00,uselessly
скетч-шоу vellissimoo «юбилей гарри»,video_27352154,2023-11-03 18:00:00,uselessly
мужское  женское ,video_26244498,2023-11-03 18:00:00,useful
хайп реалити,video_16414950,2023-11-03 18:00:00,uselessly
мансити севилья,video_29060205,2023-11-03 18:00:00,could_be_better
иваньково,video_16415295,2023-11-03 18:00:00,uselessly
спектакли т,video_26244538,2023-11-03 18:00:00,сlickbait
дмитрий никотинс,video_16608602,2023-11-03 18:00:00,exact
рассказы о суконке,video_27359090,2023-11-03 18:00:00,uselessly
сладкая жизнь 3 сезон 1 серия,video_25830980,2023-11-03 18:00:00,uselessly
мужское женское,video_16703961,2023-11-03 18:00:00,uselessly
шторм в океане,video_20081658,2023-11-03 18:00:00,uselessly
одна на хуторе,video_27091939,2023-11-03 18:00:00,uselessly
чернобль зона отчуждения 2 сезон,video_16899691,2023-11-03 18:00:00,uselessly
безумный макс дорога ярости,video_25831073,2023-11-03 18:00:00,useful
выжить в ,video_24513396,2023-11-03 18:00:00,could_be_better
фруктовый салат осенью за 15 минут,video_16901229,2023-11-03 18:00:00,useful
алексей осипов,video_6749007,2023-11-03 18:00:00,could_be_better
экстрасенсы ,video_27648971,2023-11-03 18:00:00,useful
туман чемист,video_29644366,2023-11-03 18:00:00,uselessly
пацанки 4 се,video_30150763,2023-11-03 18:00:00,useful
дайвинг в клубе sharm wave diving,video_17002571,2023-11-03 18:00:00,uselessly
в дубае  жж,video_16902465,2023-11-03 18:00:00,could_be_better
новая битва экстрасенсов2 ,video_17004019,2023-11-03 18:00:00,uselessly
конфетка,video_29544817,2023-11-03 18:00:00,uselessly
иванько 1сезон,video_27651657,2023-11-03 18:00:00,uselessly
территория2,video_29265676,2023-11-03 18:00:00,uselessly
симфония женщины,video_16903178,2023-11-03 18:00:00,could_be_better
анна маслова ходьба босиком: чем полезна?,video_27652432,2023-11-03 18:00:00,uselessly
туман чемист,video_27652544,2023-11-03 18:00:00,uselessly
пацанки,video_23013349,2023-11-03 18:00:00,useful
петросян шоу,video_27653472,2023-11-03 18:00:00,could_be_better
фильмач,video_27653494,2023-11-03 18:00:00,could_be_better
«игра» на тнт вернулась / масляков уходит из квн,video_29645329,2023-11-03 18:00:00,uselessly
кравец и пышненко ,video_30983100,2023-11-03 18:00:00,could_be_better
яхты,video_30692472,2023-11-03 18:00:00,useful
приятный подкаст,video_16904538,2023-11-03 18:00:00,could_be_better
байк в таиланде | мотобайк | таиланд | байк в аренду,video_28632306,2023-11-03 18:00:00,could_be_better
пёс 6 сезон,video_25831613,2023-11-03 18:00:00,uselessly
санкт-петербург,video_17198266,2023-11-03 18:00:00,useful
хайп реалити,video_33709757,2023-11-03 18:00:00,uselessly
опенгеймер,video_27654878,2023-11-03 18:00:00,could_be_better
открытый микрофон 6 сезон 2 выпуск,video_17594885,2023-11-03 18:00:00,uselessly
«поликлиника» заходите в мой дом!,video_28534860,2023-11-03 18:00:00,could_be_better
хочешь победить врага - полюби его,video_33709829,2023-11-03 18:00:00,сlickbait
новень,video_29545720,2023-11-03 18:00:00,uselessly
dcs world        ,video_17595999,2023-11-03 18:00:00,exact
тнт,video_12465404,2023-11-03 18:00:00,could_be_better
я знаю себя,video_27952162,2023-11-03 18:00:00,uselessly
журнал лиги чемпионов,video_12106891,2023-11-03 18:00:00,could_be_better
продажа,video_28634992,2023-11-03 18:00:00,useful
корабль в пусан,video_26272993,2023-11-03 18:00:00,uselessly
спутник на русском,video_27655080,2023-11-03 18:00:00,uselessly
гоголь сериал,video_19870765,2023-11-03 18:00:00,useful
анна маслова место силы,video_17888399,2023-11-03 18:00:00,uselessly
павел глоба: что будет с деньгами в 2023,video_26547778,2023-11-03 18:00:00,uselessly
сама дура 3,video_12011828,2023-11-03 18:00:00,uselessly
фокусы с картами,video_28289251,2023-11-03 18:00:00,useful
debauchery food стейк минутка,video_25526183,2023-11-03 18:00:00,uselessly
чикатило се,video_25872156,2023-11-03 18:00:00,uselessly
казанова сериал 2020,video_3125871,2023-11-03 18:00:00,uselessly
лига городов тнт,video_27655243,2023-11-03 18:00:00,uselessly
экстрасенсы,video_26134261,2023-11-03 18:00:00,сlickbait
битва экстрасенсов 21 сезон,video_15876449,2023-11-03 18:00:00,useful
битва экстрасенсов 23 сезо ,video_15876449,2023-11-03 18:00:00,could_be_better
битва экстрасенсов 23 сезон 13 выпуск 3 декабря 2022,video_15876449,2023-11-03 18:00:00,could_be_better
затаранил советский танкоуничтожитель су-100,video_26273374,2023-11-03 18:00:00,could_be_better
моя дочь,video_27630769,2023-11-03 18:00:00,uselessly
наука с рутубиком магнитное притяжение,video_12011870,2023-11-03 18:00:00,uselessly
чужие письма,video_13586419,2023-11-03 18:00:00,could_be_better
анатолий радов,video_29907040,2023-11-03 18:00:00,uselessly
https://rutube.ru/video/73b9ddf01b3ea8a875f8f0258eab61bc/,video_3125905,2023-11-03 18:00:00,uselessly
охота на архитектора 28,video_26134572,2023-11-03 18:00:00,useful
рис жасмин с осьминогом,video_29907411,2023-11-03 18:00:00,uselessly
вызов,video_29907430,2023-11-03 18:00:00,could_be_better
выжить в дубае 8 выпуск,video_25527132,2023-11-03 18:00:00,useful
выжить в дубай,video_25527132,2023-11-03 18:00:00,сlickbait
мужское / женское. выпуск от 16.01.2023 (последний выпуск сегодня),video_22418213,2023-11-03 18:00:00,could_be_better
мужское женское 2020,video_22418213,2023-11-03 18:00:00,could_be_better
мужское женское 2022 ноябрь,video_22418213,2023-11-03 18:00:00,useful
день тв,video_20081721,2023-11-03 18:00:00,uselessly
вампиры средней полосы 1 сезон 2 серия,video_10508607,2023-11-03 18:00:00,uselessly
кондитер дети,video_28551175,2023-11-03 18:00:00,uselessly
заправка киберспортивной едой перед серьезной работой,video_27655845,2023-11-03 18:00:00,uselessly
звезды в дубае,video_25872829,2023-11-03 18:00:00,uselessly
пространство и окружение: что они нам дают?,video_24680083,2023-11-03 18:00:00,uselessly
звезды в африке 3 сезон 8 ,video_29908414,2023-11-03 18:00:00,useful
звёзды в африке ,video_29908414,2023-11-03 18:00:00,useful
сердца клавы коки,video_28824670,2023-11-03 18:00:00,useful
после 5фиь,video_18783344,2023-11-03 18:00:00,uselessly
наше дело 34,video_30960301,2023-11-03 18:00:00,useful
если сильно полюбишь,video_7929586,2023-11-03 18:00:00,uselessly
новая битва экстрасенсов,video_28825141,2023-11-03 18:00:00,could_be_better
обзор спартак балтика,video_29908561,2023-11-03 18:00:00,uselessly
гоблин,video_28825621,2023-11-03 18:00:00,uselessly
зимородок ,video_29548337,2023-11-03 18:00:00,could_be_better
приятный подкаст,video_28826410,2023-11-03 18:00:00,uselessly
битва экстрасенсов 21 сезоны,video_28826634,2023-11-03 18:00:00,could_be_better
богато жить не запретишь ,video_28807592,2023-11-03 18:00:00,uselessly
цска ахмат,video_28826780,2023-11-03 18:00:00,could_be_better
рыбарь,video_29187647,2023-11-03 18:00:00,uselessly
незабытые. фильм о фильме эпизода преступление в волгограде,video_26323328,2023-11-03 18:00:00,uselessly
есть тема матч тв ,video_29187806,2023-11-03 18:00:00,uselessly
одна,video_29995921,2023-11-03 18:00:00,сlickbait
пушман,video_19080408,2023-11-03 18:00:00,uselessly
однажды в россии у психолога,video_29909208,2023-11-03 18:00:00,useful
саша таня,video_27955102,2023-11-03 18:00:00,uselessly
новые звезды в африке ,video_26135323,2023-11-03 18:00:00,useful
оззи осборн,video_19365255,2023-11-03 18:00:00,could_be_better
санкт-петербург,video_17790823,2023-11-03 18:00:00,useful
акции,video_29096392,2023-11-03 18:00:00,useful
без ответа,video_19367469,2023-11-03 18:00:00,uselessly
сердце клавы 1 сезон 3 серия,video_29097613,2023-11-03 18:00:00,useful
windi,video_3126046,2023-11-03 18:00:00,uselessly
hyouka 1,video_19657488,2023-11-03 18:00:00,uselessly
мужское,video_19657488,2023-11-03 18:00:00,could_be_better
куриные крылышки в казане за 30 минут.,video_29807448,2023-11-03 18:00:00,useful
уральские пельмени драка дракв рактеате,video_29456691,2023-11-03 18:00:00,could_be_better
экзамен в гибдд  ,video_10508646,2023-11-03 18:00:00,could_be_better
самое странное свидание,video_17792781,2023-11-03 18:00:00,uselessly
четыре жены,video_29457231,2023-11-03 18:00:00,useful
экстрасенсы сильнейшие,video_26432896,2023-11-03 18:00:00,exact
ходаренок ,video_29100140,2023-11-03 18:00:00,uselessly
жизнь по вызову,video_29100543,2023-11-03 18:00:00,could_be_better
битва экстрасенсов 22 сезон 13 серия,video_25829302,2023-11-03 18:00:00,сlickbait
рис по-арабски в казане с курицей,video_25829347,2023-11-03 18:00:00,could_be_better
битва сильнейших ,video_29458477,2023-11-03 18:00:00,useful
debauchery food салат из огурцов по немецки,video_19135299,2023-11-03 18:00:00,could_be_better
камеди-клаб ,video_29458738,2023-11-03 18:00:00,useful
новгород,video_18695988,2023-11-03 18:00:00,useful
лодочки с курицей и овощами в духовке,video_18082372,2023-11-03 18:00:00,could_be_better
серия 3 сезон мандалорец,video_12085696,2023-11-03 18:00:00,uselessly
анна маслова в чем польза ранних подъемов?,video_29367062,2023-11-03 18:00:00,uselessly
павлова анна леонидовна,video_30961117,2023-11-03 18:00:00,uselessly
предложения,video_29719026,2023-11-03 18:00:00,could_be_better
антон пануфник ,video_18948373,2023-11-03 18:00:00,exact
фнл,video_32707652,2023-11-03 18:00:00,could_be_better
звезды в африке 1 сезон,video_19135329,2023-11-03 18:00:00,useful
лебедевский мост в казани,video_27955717,2023-11-03 18:00:00,uselessly
овр,video_29719686,2023-11-03 18:00:00,uselessly
comedy club,video_7045158,2023-11-03 18:00:00,useful
битва сильнейших 16 сериявыпуск,video_26851389,2023-11-03 18:00:00,could_be_better
битва сильнейшихэс,video_26851389,2023-11-03 18:00:00,exact
экстрасенсы битва сильнейших,video_26851389,2023-11-03 18:00:00,useful
экстрасенсы битва сильнейших 2 сезон 1 выпуск,video_26851389,2023-11-03 18:00:00,useful
камеди клаб ,video_26851415,2023-11-03 18:00:00,useful
камеди-клаб ,video_26851415,2023-11-03 18:00:00,useful
новосибирск,video_20250457,2023-11-03 18:00:00,useful
заклятие ,video_27931208,2023-11-03 18:00:00,useful
вампиры средней полосы 1 сезон 2 серия,video_29371189,2023-11-03 18:00:00,uselessly
невский 1 сезон 19 серия,video_29371189,2023-11-03 18:00:00,uselessly
debauchery food салат из огурцов по немецки,video_29371191,2023-11-03 18:00:00,uselessly
зимородок ,video_29371243,2023-11-03 18:00:00,useful
дмитрий никотин,video_9429827,2023-11-03 18:00:00,uselessly
пацанки ,video_12465530,2023-11-03 18:00:00,useful
битва экстрасен  ,video_306898,2023-11-03 18:00:00,useful
выжить в дубае 3 выпуск,video_18085361,2023-11-03 18:00:00,could_be_better
60 минут,video_29371951,2023-11-03 18:00:00,could_be_better
прозрачные трусики,video_18085547,2023-11-03 18:00:00,uselessly
